"","Gene","Pathway","Function","logFC.EXPO1X","logFC.EXPO1000X","FDR"
"572","OLFM3","Thyroid","DEG",0.514656950529577,0.17292364895133,0.00985638172346825
"573","OLFM3","PPAR","DEG",0.514656950529577,0.17292364895133,0.00985638172346825
"574","OLFML1","Thyroid","DEG",-0.614685879596943,-1.07848870575928,0.0117761858077858
"575","OLIG1","Thyroid","PsychencodeTF",-0.238338414386154,0.523513265889716,0.263915025339849
"576","ONECUT2","Thyroid","PsychencodeTF&DEG",0.0244117355028685,-0.639925659232928,0.00175934849593666
"577","OTX2","Corticoid","PsychencodeTF&DEG",0.185834851310893,0.113828493606963,0.658642329377755
"578","OTX2","Thyroid","PsychencodeTF&DEG",0.185834851310893,0.113828493606963,0.658642329377755
"579","P2RX7","Estrogen","DEG",-0.17328863443941,-0.900516953259507,0.0160290087429754
"580","P2RX7","Thyroid","DEG",-0.17328863443941,-0.900516953259507,0.0160290087429754
"581","P2RY14","Thyroid","DEG",-0.625015417104674,-1.0029096989946,0.0289595412706884
"582","PABPC1L","Thyroid","DEG",-0.574583605984179,-0.321335910355615,0.0267133519501787
"583","PAPPA","Corticoid","DEG",-0.476281992688163,-0.721919035467522,0.00549307939186351
"584","PATZ1","Androgen","PsychencodeTF",0.0393402339808494,0.0523884627571248,0.550446760101439
"585","PCDH9","Estrogen","DEG",-0.353296480738318,-0.51191575411164,0.00061209823772461
"586","PCP4","Progesterone","DEG",0.13835466419445,0.625422372017526,0.075191879747717
"587","PCP4","Estrogen","DEG",0.13835466419445,0.625422372017526,0.075191879747717
"588","PDIA2","Thyroid","DEG",-0.34175626539161,-0.578018871637952,0.0452010130150742
"589","PDZD7","Estrogen","DEG",-0.419010933198252,-0.893453277672234,0.00198135890545229
"590","PHGDH","Estrogen","DEG",0.338810620038813,0.531806914844318,0.000365068056502048
"591","PHGDH","Thyroid","DEG",0.338810620038813,0.531806914844318,0.000365068056502048
"592","PI15","Thyroid","DEG",-1.07932679224061,-0.226788973128767,0.0889445075977162
"593","PKMYT1","Estrogen","DEG",0.813205610892794,0.765920362345957,0.0110282186376626
"594","PKMYT1","PPAR","DEG",0.813205610892794,0.765920362345957,0.0110282186376626
"595","PKMYT1","Thyroid","DEG",0.813205610892794,0.765920362345957,0.0110282186376626
"596","PLCE1","Thyroid","DEG",-0.532537814382793,0.0862193511865873,0.00164879395586794
"597","PLCE1","PPAR","DEG",-0.532537814382793,0.0862193511865873,0.00164879395586794
"598","PLCXD3","Estrogen","DEG",-0.127035460941804,-0.548821925221212,0.0133923073243061
"599","PLIN4","Retinoic","DEG",-0.554226613794866,-0.706970012249201,0.00838034354937297
"600","PLIN4","Androgen","DEG",-0.554226613794866,-0.706970012249201,0.00838034354937297
"601","PLIN4","Progesterone","DEG",-0.554226613794866,-0.706970012249201,0.00838034354937297
"602","PLIN4","Corticoid","DEG",-0.554226613794866,-0.706970012249201,0.00838034354937297
"603","PLIN4","Thyroid","DEG",-0.554226613794866,-0.706970012249201,0.00838034354937297
"604","PLIN4","PPAR","DEG",-0.554226613794866,-0.706970012249201,0.00838034354937297
"605","PLXND1","Androgen","DEG",-0.164453869632421,-0.629994671421812,0.010700450763746
"606","PODXL","Retinoic","DEG",-0.562134859117822,-0.0623724796072927,0.00172956086444894
"607","PODXL","Estrogen","DEG",-0.562134859117822,-0.0623724796072927,0.00172956086444894
"608","POSTN","Thyroid","DEG",-0.627172375605265,-2.49397346590605,0.000993791241006692
"609","POSTN","PPAR","DEG",-0.627172375605265,-2.49397346590605,0.000993791241006692
"610","POSTN","Estrogen","DEG",-0.627172375605265,-2.49397346590605,0.000993791241006692
"611","POSTN","Progesterone","DEG",-0.627172375605265,-2.49397346590605,0.000993791241006692
"612","POU4F2","Estrogen","PsychencodeTF&DEG",0.395518794467662,-0.657705154528868,0.0326658420302039
"613","PPARA","Thyroid","PsychencodeTF",0.180358336679976,0.138333077089943,0.249554960388779
"614","PPARA","PPAR","PsychencodeTF",0.180358336679976,0.138333077089943,0.249554960388779
"615","PPARA","Estrogen","PsychencodeTF",0.180358336679976,0.138333077089943,0.249554960388779
"616","PPARGC1A","Androgen","DEG",0.0495380775097616,0.0854559722209274,0.599768145662987
"617","PPARGC1A","Thyroid","DEG",0.0495380775097616,0.0854559722209274,0.599768145662987
"618","PPARGC1A","Progesterone","DEG",0.0495380775097616,0.0854559722209274,0.599768145662987
"619","PPARGC1A","Estrogen","DEG",0.0495380775097616,0.0854559722209274,0.599768145662987
"620","PPARGC1A","PPAR","DEG",0.0495380775097616,0.0854559722209274,0.599768145662987
"621","PRDM16","Thyroid","PsychencodeTF",0.243105999603711,0.431469420297398,0.0266221411414178
"622","PRELID2","PPAR","DEG",-0.238629891512318,-0.240598963357426,0.121602633167551
"623","PRELID2","Thyroid","DEG",-0.238629891512318,-0.240598963357426,0.121602633167551
"624","PRELID2","Retinoic","DEG",-0.238629891512318,-0.240598963357426,0.121602633167551
"625","PROM2","Estrogen","DEG",-0.483278595216333,-0.548104224819031,0.00194806712180685
"626","PROM2","Progesterone","DEG",-0.483278595216333,-0.548104224819031,0.00194806712180685
"627","PRPH","Corticoid","DEG",0.0519558369991937,-0.952367580538563,0.00141749757330694
"628","PTCH2","Thyroid","DEG",-1.07668020025538,-0.998660322871019,0.0165465205332872
"629","PTGES","Estrogen","DEG",-0.415166087844605,-0.705848071889705,0.00119324661289048
"630","PTGES","PPAR","DEG",-0.415166087844605,-0.705848071889705,0.00119324661289048
"631","PTGES","Retinoic","DEG",-0.415166087844605,-0.705848071889705,0.00119324661289048
"632","PTHLH","Progesterone","DEG",0.0736118858267713,1.11414706083453,0.0312195741289284
"633","PTHLH","Estrogen","DEG",0.0736118858267713,1.11414706083453,0.0312195741289284
"634","PTHLH","PPAR","DEG",0.0736118858267713,1.11414706083453,0.0312195741289284
"635","RAB13","Estrogen","DEG",-0.151670867219655,-0.226485766663391,0.689161202953773
"636","RAB13","PPAR","DEG",-0.151670867219655,-0.226485766663391,0.689161202953773
"637","RAB13","Corticoid","DEG",-0.151670867219655,-0.226485766663391,0.689161202953773
"638","RAB20","Thyroid","DEG",-0.427881556941957,-0.115266044306083,0.402221111223035
"639","RAB20","PPAR","DEG",-0.427881556941957,-0.115266044306083,0.402221111223035
"640","RAB20","Androgen","DEG",-0.427881556941957,-0.115266044306083,0.402221111223035
"641","RAB20","Estrogen","DEG",-0.427881556941957,-0.115266044306083,0.402221111223035
"642","RAB26","PPAR","DEG",-0.117866858854822,-0.684002747643874,0.0133923073243061
"643","RABAC1","Estrogen","DEG",0.310941658278264,0.500480348660053,0.00925825084647579
"644","RABAC1","Thyroid","DEG",0.310941658278264,0.500480348660053,0.00925825084647579
"645","RABAC1","PPAR","DEG",0.310941658278264,0.500480348660053,0.00925825084647579
"646","RABAC1","Progesterone","DEG",0.310941658278264,0.500480348660053,0.00925825084647579
"647","RABAC1","Corticoid","DEG",0.310941658278264,0.500480348660053,0.00925825084647579
"648","RAD52","Thyroid","DEG",-0.507115016201463,-0.469424028605952,0.00127908238295485
"649","RARB","Thyroid","DEG",-0.186297098123702,-0.321857756522066,0.252872487223266
"650","RARB","Retinoic","DEG",-0.186297098123702,-0.321857756522066,0.252872487223266
"651","RBPMS","Thyroid","DEG",-0.170802792871547,-0.646108611308362,0.0114019217486277
"652","RBPMS","Estrogen","DEG",-0.170802792871547,-0.646108611308362,0.0114019217486277
"653","REEP6","Estrogen","DEG",0.204806056860229,0.178306449163772,0.505396753528921
"654","REEP6","Progesterone","DEG",0.204806056860229,0.178306449163772,0.505396753528921
"655","REEP6","PPAR","DEG",0.204806056860229,0.178306449163772,0.505396753528921
"656","RELA","Androgen","PsychencodeTF",0.0428133461010799,0.13564191678651,0.04306753263541
"657","RELA","Corticoid","PsychencodeTF",0.0428133461010799,0.13564191678651,0.04306753263541
"658","RELA","PPAR","PsychencodeTF",0.0428133461010799,0.13564191678651,0.04306753263541
"659","RELA","Thyroid","PsychencodeTF",0.0428133461010799,0.13564191678651,0.04306753263541
"660","RELA","Progesterone","PsychencodeTF",0.0428133461010799,0.13564191678651,0.04306753263541
"661","RERG","Thyroid","DEG",0.588381613494822,-0.3326037177879,0.0477650239405871
"662","RERG","Estrogen","DEG",0.588381613494822,-0.3326037177879,0.0477650239405871
"663","RFX5","Estrogen","PsychencodeTF",-0.149819885565329,-0.277358620409869,0.00806620323534747
"664","RFX5","PPAR","PsychencodeTF",-0.149819885565329,-0.277358620409869,0.00806620323534747
"665","RFX5","Retinoic","PsychencodeTF",-0.149819885565329,-0.277358620409869,0.00806620323534747
"666","RGS10","Retinoic","DEG",0.162154383242674,-0.896529874124937,0.0372087758138121
"667","RGS10","Estrogen","DEG",0.162154383242674,-0.896529874124937,0.0372087758138121
"668","RGS10","Corticoid","DEG",0.162154383242674,-0.896529874124937,0.0372087758138121
"669","RGS10","Thyroid","DEG",0.162154383242674,-0.896529874124937,0.0372087758138121
"670","RGS10","PPAR","DEG",0.162154383242674,-0.896529874124937,0.0372087758138121
"671","RGS10","Androgen","DEG",0.162154383242674,-0.896529874124937,0.0372087758138121
"672","RHOF","PPAR","DEG",0.183625591734369,0.715971596045201,0.0185342185483846
"673","RIBC2","Estrogen","DEG",-0.30659794902181,0.525694532265161,0.0113367525386081
"674","RIBC2","Androgen","DEG",-0.30659794902181,0.525694532265161,0.0113367525386081
"675","RMI2","Retinoic","DEG",0.505698979844483,0.136172371822889,0.0377572934650956
"676","ROPN1L","Thyroid","DEG",-0.0843151757151438,0.850296654022096,0.0406559524664585
"677","RPL27","Corticoid","DEG",-0.185346997391489,-0.118143695970356,0.101677336778633
"678","RPLP1","Estrogen","DEG",0.214123615207517,0.588863062648015,0.0416094244828986
"679","RPLP1","Thyroid","DEG",0.214123615207517,0.588863062648015,0.0416094244828986
"680","RPS15A","Thyroid","DEG",-0.318815835247253,-0.228663204982052,0.00517814756164758
"681","RPS21","Estrogen","DEG",-0.00964760333790902,0.0905105087593151,0.500354252739853
"682","RPS21","Retinoic","DEG",-0.00964760333790902,0.0905105087593151,0.500354252739853
"683","RPS29","Estrogen","DEG",0.0250618753381093,0.0275726665899433,0.963724096745166
"684","RUNX1","Estrogen","DEG",0.389656553235118,-0.793374866099189,0.0262050751823174
"685","S1PR3","Thyroid","DEG",0.207693462868085,0.801589013743214,0.00796247350056941
"686","S1PR3","Corticoid","DEG",0.207693462868085,0.801589013743214,0.00796247350056941
"687","S1PR3","Estrogen","DEG",0.207693462868085,0.801589013743214,0.00796247350056941
"688","SALL4","Estrogen","DEG",-0.309178249333693,-0.914568963569872,0.0226152037311354
"689","SAT1","Estrogen","DEG",-0.689759857996422,-0.218655655903328,0.00273697767710921
"690","SAT1","Corticoid","DEG",-0.689759857996422,-0.218655655903328,0.00273697767710921
"691","SAT1","Thyroid","DEG",-0.689759857996422,-0.218655655903328,0.00273697767710921
"692","SAT1","Progesterone","DEG",-0.689759857996422,-0.218655655903328,0.00273697767710921
"693","SAT1","Androgen","DEG",-0.689759857996422,-0.218655655903328,0.00273697767710921
"694","SAT1","Retinoic","DEG",-0.689759857996422,-0.218655655903328,0.00273697767710921
"695","SCIN","Androgen","DEG",-0.897438510116257,0.27397543697774,0.0396135053251309
"696","SCIN","Estrogen","DEG",-0.897438510116257,0.27397543697774,0.0396135053251309
"697","SEMA3A","Thyroid","DEG",-0.0832614838935333,-0.625372575063252,0.0251243056183106
"698","SEMA3A","PPAR","DEG",-0.0832614838935333,-0.625372575063252,0.0251243056183106
"699","SEMA3A","Estrogen","DEG",-0.0832614838935333,-0.625372575063252,0.0251243056183106
"700","SEMA3E","Thyroid","DEG",0.142133965550698,-0.761620086207425,0.0115035439102171
"701","SEMA3E","Progesterone","DEG",0.142133965550698,-0.761620086207425,0.0115035439102171
"702","SERPINA3","Estrogen","DEG",0.244820029788543,0.672403559725013,0.266302162131455
"703","SERPINA3","Thyroid","DEG",0.244820029788543,0.672403559725013,0.266302162131455
"704","SERPINB9","Estrogen","DEG",0.0869893507823516,-0.885797797329849,0.00106699356104667
"705","SERPINB9","Thyroid","DEG",0.0869893507823516,-0.885797797329849,0.00106699356104667
"706","SERPINB9","PPAR","DEG",0.0869893507823516,-0.885797797329849,0.00106699356104667
"707","SERPINF1","Estrogen","DEG",0.0826288353153546,0.279769344212,0.410487539063141
"708","SERPINF1","Thyroid","DEG",0.0826288353153546,0.279769344212,0.410487539063141
"709","SERPINF1","Corticoid","DEG",0.0826288353153546,0.279769344212,0.410487539063141
"710","SERPINF1","Retinoic","DEG",0.0826288353153546,0.279769344212,0.410487539063141
"711","SGK2","Estrogen","DEG",-0.558265594476453,-0.599522173567086,0.0435907121106919
"712","SGK2","Thyroid","DEG",-0.558265594476453,-0.599522173567086,0.0435907121106919
"713","SH3GL2","PPAR","DEG",-0.433489469014214,-0.810540400636312,0.012680517299392
"714","SH3TC2","Estrogen","DEG",0.841960385598456,0.596740992388425,0.0209715799281685
"715","SH3TC2","Retinoic","DEG",0.841960385598456,0.596740992388425,0.0209715799281685
"716","SIDT1","Estrogen","DEG",-0.514667368632571,-0.899649779788102,0.0338330796217085
"717","SKAP2","Retinoic","DEG",-0.319050610680995,-0.429289981436546,0.173759995769954
"718","SKAP2","Estrogen","DEG",-0.319050610680995,-0.429289981436546,0.173759995769954
"719","SKAP2","PPAR","DEG",-0.319050610680995,-0.429289981436546,0.173759995769954
"720","SLC16A6","PPAR","DEG",-0.241301797419799,0.575115807372489,0.000840179899651478
"721","SLC16A6","Retinoic","DEG",-0.241301797419799,0.575115807372489,0.000840179899651478
"722","SLC16A6","Estrogen","DEG",-0.241301797419799,0.575115807372489,0.000840179899651478
"723","SLC16A6","Progesterone","DEG",-0.241301797419799,0.575115807372489,0.000840179899651478
"724","SLC16A6","Thyroid","DEG",-0.241301797419799,0.575115807372489,0.000840179899651478
"725","SLC16A6","Corticoid","DEG",-0.241301797419799,0.575115807372489,0.000840179899651478
"726","SLC35F2","Estrogen","DEG",0.792904202481192,0.283140192749014,0.00150310843640361
"727","SLC5A7","PPAR","DEG",-0.708741463265673,-2.17656473762325,0.00609397357273369
"728","SLC6A1","Estrogen","DEG",-0.210675339002939,-0.578226378950014,0.002909871861664
"729","SLC8A1","Estrogen","DEG",-0.584869014541011,-0.0984835120269058,0.00583628399148514
"730","SLC9A4","Thyroid","DEG",-0.479547888351676,-0.644142094985993,0.0159060518454157
"731","SMIM5","Estrogen","DEG",-0.774446309998392,-0.600871116147106,0.0140726293550013
"732","SMOC2","Progesterone","DEG",-0.349425591780096,-0.304351371850108,0.677489459510643
"733","SMOC2","Estrogen","DEG",-0.349425591780096,-0.304351371850108,0.677489459510643
"734","SMOC2","Androgen","DEG",-0.349425591780096,-0.304351371850108,0.677489459510643
"735","SMOC2","Thyroid","DEG",-0.349425591780096,-0.304351371850108,0.677489459510643
"736","SNAI1","Thyroid","PsychencodeTF&DEG",0.0545433234358656,-0.541419583116797,0.0120667406550169
"737","SNAI1","PPAR","PsychencodeTF&DEG",0.0545433234358656,-0.541419583116797,0.0120667406550169
"738","SNAI1","Progesterone","PsychencodeTF&DEG",0.0545433234358656,-0.541419583116797,0.0120667406550169
"739","SNAI2","PPAR","PsychencodeTF&DEG",-0.135458250531502,-0.932039325864206,0.0237644463235054
"740","SNAI2","Thyroid","PsychencodeTF&DEG",-0.135458250531502,-0.932039325864206,0.0237644463235054
"741","SNAI2","Estrogen","PsychencodeTF&DEG",-0.135458250531502,-0.932039325864206,0.0237644463235054
"742","SNRPG","Progesterone","DEG",-0.236433359137688,-0.167139327248132,0.0570266311636261
"743","SNRPG","PPAR","DEG",-0.236433359137688,-0.167139327248132,0.0570266311636261
"744","SOD3","PPAR","DEG",0.0666950376034523,0.946597917240904,0.0450345100235673
"745","SOD3","Thyroid","DEG",0.0666950376034523,0.946597917240904,0.0450345100235673
"746","SOX10","Progesterone","PsychencodeTF&DEG",-0.711143777154578,-1.40890034865538,0.00253024755554853
"747","SOX4","Retinoic","PsychencodeTF",-0.0792979462600295,0.100778613203948,0.0882283720094972
"748","SOX4","Thyroid","PsychencodeTF",-0.0792979462600295,0.100778613203948,0.0882283720094972
"749","SOX4","PPAR","PsychencodeTF",-0.0792979462600295,0.100778613203948,0.0882283720094972
"750","SOX4","Corticoid","PsychencodeTF",-0.0792979462600295,0.100778613203948,0.0882283720094972
"751","SOX4","Estrogen","PsychencodeTF",-0.0792979462600295,0.100778613203948,0.0882283720094972
"752","SOX9","Androgen","PsychencodeTF",0.326612182076027,0.380690548528021,0.0224030541508607
"753","SOX9","Estrogen","PsychencodeTF",0.326612182076027,0.380690548528021,0.0224030541508607
"754","SOX9","Retinoic","PsychencodeTF",0.326612182076027,0.380690548528021,0.0224030541508607
"755","SOX9","Thyroid","PsychencodeTF",0.326612182076027,0.380690548528021,0.0224030541508607
"756","SOX9","Corticoid","PsychencodeTF",0.326612182076027,0.380690548528021,0.0224030541508607
"757","SP5","Thyroid","PsychencodeTF&DEG",0.942261223074879,0.590563188917822,0.000534755878262269
"758","SPARCL1","PPAR","DEG",0.285177702547413,-0.594964701334972,0.00144282402790166
"759","SPARCL1","Estrogen","DEG",0.285177702547413,-0.594964701334972,0.00144282402790166
"760","SPHKAP","Thyroid","DEG",-0.170851943788246,-1.50048676997207,0.00223279089791041
"761","SPON2","PPAR","DEG",0.198260373763657,0.0522286047583746,0.691264529157067
"762","SPON2","Thyroid","DEG",0.198260373763657,0.0522286047583746,0.691264529157067
"763","SPON2","Progesterone","DEG",0.198260373763657,0.0522286047583746,0.691264529157067
"764","SPON2","Estrogen","DEG",0.198260373763657,0.0522286047583746,0.691264529157067
"765","SREBF1","Retinoic","PsychencodeTF",0.0700592232221859,0.243214932303609,0.0108409002069748
"766","SREBF1","Estrogen","PsychencodeTF",0.0700592232221859,0.243214932303609,0.0108409002069748
"767","SREBF1","PPAR","PsychencodeTF",0.0700592232221859,0.243214932303609,0.0108409002069748
"768","SREBF1","Corticoid","PsychencodeTF",0.0700592232221859,0.243214932303609,0.0108409002069748
"769","SREBF1","Progesterone","PsychencodeTF",0.0700592232221859,0.243214932303609,0.0108409002069748
"770","SREBF2","Thyroid","PsychencodeTF",-0.0432321405919609,-0.0124019377086792,0.829878911336809
"771","SREBF2","Retinoic","PsychencodeTF",-0.0432321405919609,-0.0124019377086792,0.829878911336809
"772","SREBF2","Estrogen","PsychencodeTF",-0.0432321405919609,-0.0124019377086792,0.829878911336809
"773","SREBF2","PPAR","PsychencodeTF",-0.0432321405919609,-0.0124019377086792,0.829878911336809
"774","ST8SIA3","PPAR","DEG",0.135169044506443,-0.573175640001779,0.00164487997582941
"775","STAG3L1","Estrogen","DEG",-0.685405683776369,-0.686129036643806,0.0169462503500667
"776","STAT2","Thyroid","PsychencodeTF",-0.23953640075815,-0.231567077391035,0.0240047798203982
"777","STAT2","Estrogen","PsychencodeTF",-0.23953640075815,-0.231567077391035,0.0240047798203982
"778","STAT5B","PPAR","PsychencodeTF",0.120766130868178,0.0341266057559878,0.102602858843548
"779","STAT5B","Estrogen","PsychencodeTF",0.120766130868178,0.0341266057559878,0.102602858843548
"780","STAT5B","Progesterone","PsychencodeTF",0.120766130868178,0.0341266057559878,0.102602858843548
"781","STAT5B","Corticoid","PsychencodeTF",0.120766130868178,0.0341266057559878,0.102602858843548
"782","STAT5B","Thyroid","PsychencodeTF",0.120766130868178,0.0341266057559878,0.102602858843548
"783","STMN2","PPAR","DEG",-0.261519673648326,-0.504050013188064,0.00176502660369358
"784","TAC3","Androgen","DEG",-0.961025977403657,0.353208822109523,0.0069184028725457
"785","TACC3","Corticoid","DEG",0.652504603576135,0.727787430359096,0.0299304460635601
"786","TACC3","Thyroid","DEG",0.652504603576135,0.727787430359096,0.0299304460635601
"787","TACC3","Estrogen","DEG",0.652504603576135,0.727787430359096,0.0299304460635601
"788","TACC3","Androgen","DEG",0.652504603576135,0.727787430359096,0.0299304460635601
"789","TENM1","PPAR","DEG",-0.373330620379897,-0.578024151784242,0.00611519486325499
"790","TENM3","Thyroid","DEG",0.569718274734729,0.436667973713896,0.00107252297327375
"791","TFDP1","Retinoic","PsychencodeTF",0.201508021636873,0.190510995788071,0.0337283180941395
"792","TFDP1","Corticoid","PsychencodeTF",0.201508021636873,0.190510995788071,0.0337283180941395
"793","TFDP1","Estrogen","PsychencodeTF",0.201508021636873,0.190510995788071,0.0337283180941395
"794","TFDP1","Thyroid","PsychencodeTF",0.201508021636873,0.190510995788071,0.0337283180941395
"795","TFDP1","PPAR","PsychencodeTF",0.201508021636873,0.190510995788071,0.0337283180941395
"796","TFPI","Estrogen","DEG",0.132745144675113,-0.570880792049009,0.0211046606803789
"797","TFPI","Progesterone","DEG",0.132745144675113,-0.570880792049009,0.0211046606803789
"798","TFPI","Retinoic","DEG",0.132745144675113,-0.570880792049009,0.0211046606803789
"799","TFPI","Thyroid","DEG",0.132745144675113,-0.570880792049009,0.0211046606803789
"800","TGFB2","Estrogen","DEG",0.666073998084611,0.538769869796921,0.0027001940758856
"801","TGFB2","Thyroid","DEG",0.666073998084611,0.538769869796921,0.0027001940758856
"802","TGFB2","Progesterone","DEG",0.666073998084611,0.538769869796921,0.0027001940758856
"803","TGM1","Thyroid","DEG",-0.766146397741939,-0.65144800757696,0.023560157084707
"804","TH","Corticoid","DEG",0.317341827487182,-0.566752171147801,0.00164487997582941
"805","TH","Estrogen","DEG",0.317341827487182,-0.566752171147801,0.00164487997582941
"806","THBS1","Progesterone","DEG",-0.558582022182618,-0.127540714333524,0.0316627215425681
"807","THBS1","Androgen","DEG",-0.558582022182618,-0.127540714333524,0.0316627215425681
"808","THBS1","Thyroid","DEG",-0.558582022182618,-0.127540714333524,0.0316627215425681
"809","THSD4","Estrogen","DEG",-0.127825674869624,-0.0376969345135533,0.767989651293324
"810","TLE2","Estrogen","DEG",-0.323516447597374,-0.822431505724464,0.026085166052587
"811","TLE2","Retinoic","DEG",-0.323516447597374,-0.822431505724464,0.026085166052587
"812","TM4SF1","Estrogen","DEG",0.53726292941247,-0.278085601702988,0.019974026622754
"813","TM4SF1","Progesterone","DEG",0.53726292941247,-0.278085601702988,0.019974026622754
"814","TM4SF1","Corticoid","DEG",0.53726292941247,-0.278085601702988,0.019974026622754
"815","TMEFF2","Androgen","DEG",0.206760228888835,-0.602794875386714,0.000224932094635943
"816","TMEM186","Thyroid","DEG",0.0724680503051199,0.174564028590934,0.352036295465281
"817","TMEM186","Estrogen","DEG",0.0724680503051199,0.174564028590934,0.352036295465281
"818","TMSB15A","Retinoic","DEG",-0.230088083631524,-0.0909730935546364,0.0759271148594078
"819","TNFRSF25","Thyroid","DEG",-0.611497409909829,-0.652058341237613,0.0163571299935814
"820","TP73","PPAR","PsychencodeTF",-0.251723484815689,0.217289168073896,0.00130440556755736
"821","TPGS1","Estrogen","DEG",1.31819098661005,1.24630695208178,0.0369402790372943
"822","TPRKB","Thyroid","DEG",0.0267168533839345,0.0550399746752384,0.902368151479474
"823","TPRKB","Corticoid","DEG",0.0267168533839345,0.0550399746752384,0.902368151479474
"824","TRAPPC5","PPAR","DEG",0.581383265535418,0.593118708528309,0.0408613030437936
"825","TRAPPC5","Estrogen","DEG",0.581383265535418,0.593118708528309,0.0408613030437936
"826","TRIL","Estrogen","DEG",0.850296660742963,0.23815344476355,0.00187818503848571
"827","TRIM22","PPAR","DEG",-0.689264518978677,-0.180216890007373,0.00357664318430071
"828","TSNAXIP1","Androgen","DEG",-0.584588457167623,-0.352233789756161,0.0227099091022657
"829","TTYH3","Thyroid","DEG",0.375147665772667,0.524040521297192,0.00769871500476951
"830","TTYH3","Corticoid","DEG",0.375147665772667,0.524040521297192,0.00769871500476951
"831","TVP23C","PPAR","DEG",-0.436529567710279,-0.585240766265119,0.00113639995561922
"832","TWIST1","Thyroid","DEG",-0.0714762104482882,-1.39517291791241,0.0304693649306935
"833","TXN2","Thyroid","DEG",0.238239199363567,0.541762322050727,0.0308631230305469
"834","TYMS","PPAR","DEG",0.443327360350589,0.517562406018574,0.0396135053251309
"835","TYMS","Progesterone","DEG",0.443327360350589,0.517562406018574,0.0396135053251309
"836","TYMS","Thyroid","DEG",0.443327360350589,0.517562406018574,0.0396135053251309
"837","TYMS","Corticoid","DEG",0.443327360350589,0.517562406018574,0.0396135053251309
"838","TYMS","Estrogen","DEG",0.443327360350589,0.517562406018574,0.0396135053251309
"839","UPF3B","Androgen","DEG",0.0328276980097893,-0.258683048235253,0.178895982031258
"840","UPF3B","PPAR","DEG",0.0328276980097893,-0.258683048235253,0.178895982031258
"841","UPF3B","Estrogen","DEG",0.0328276980097893,-0.258683048235253,0.178895982031258
"842","USP6","Thyroid","DEG",-0.518301643815809,-0.493535842293208,0.026085166052587
"843","VGF","PPAR","DEG",0.772946716568579,0.701722788753423,0.0135053494202163
"844","VIPR2","Estrogen","DEG",-0.140742348888102,-0.777192125500756,0.00878281857264891
"845","WFDC2","Thyroid","DEG",0.413385078796987,0.955957834124166,0.0225882180107447
"846","WNT1","PPAR","DEG",0.423573429994129,-0.730590399935368,0.00812050501252125
"847","WNT10B","Retinoic","DEG",-0.0680960625322322,-0.880285345087491,0.00640476628931998
"848","WSB1","Thyroid","DEG",-0.562357615857009,-0.464497280436176,0.000365068056502048
"849","WSB1","Androgen","DEG",-0.562357615857009,-0.464497280436176,0.000365068056502048
"850","XDH","Thyroid","DEG",-0.532514049019781,-0.51573478956978,0.0144682100723212
"851","XDH","Progesterone","DEG",-0.532514049019781,-0.51573478956978,0.0144682100723212
"852","XDH","PPAR","DEG",-0.532514049019781,-0.51573478956978,0.0144682100723212
"853","ZBTB7A","Androgen","PsychencodeTF",0.239967001466287,0.340341531511731,0.0496103882321382
"854","ZBTB7B","PPAR","PsychencodeTF",0.00261796116679809,0.00144901682690334,0.999678941951825
"855","ZFHX3","Thyroid","PsychencodeTF",0.11892834211551,-0.163301911055503,0.0312195741289284
"856","ZNF219","PPAR","PsychencodeTF",0.252740077847568,0.250665936263086,0.0432884333364317
"857","ZNF219","Thyroid","PsychencodeTF",0.252740077847568,0.250665936263086,0.0432884333364317
